time,difference
50.1,0.0166352947
50.6,0.0162876832
50.9,-0.0115836882
51.6,0.0162876832
52.1,0.0167243599
52.5,0.0187617431
52.7,0.0062876832
53.2,0.0154481434
53.5,0.0165663693
53.8,0.0172236525
54,0.0157924571
54.3,-0.0116427796
54.6,0.0184685784
55,0.0157924571
55.7,0.0164332067
56.4,0.0163378018
56.8,0.0184685784
57.2,0.0184685784
57.5,-0.0123027081
58.3,0.0163378018
58.9,0.0157924571
59.2,0.0157924571
59.8,0.0163378018
60.5,0.0158931068
60.8,0.0171552023
61.1,0.0170753814
61.5,0.0058931068
61.8,-0.0032769318
62.3,0.0129081085
62.6,0.0141708104
62.7,0.0171440831
63,0.0147862115
63.7,-0.0008999409
64.1,0.0154290128
64.8,0.0138310902
65.1,0.0151276819
65.7,0.0157623699
65.9,0.0151276819
66.3,0.0060491434
66.8,-0.0263820868
67,-0.0042557128
67.4,0.0133084496
68.2,0.0165367157
68.5,0.0177188252
68.9,0.0151685811
69,0.0159420703
69.7,0.0177188252
70.1,0.0159420703
70.7,-6.2646082835
71,-6.2648925336
71.5,-6.2670279625
72.1,0.0142244671
72.7,-6.2670279625
73.2,-6.264471807
73.8,-6.2674977841
74.3,-6.2655825887
74.7,-6.2665401602
75,0.0150895803
75.3,-6.2655825887
75.8,0.0150895803
76.2,-6.2655825887
76.8,0.0150895803
76.9,-6.2650925828
77.3,0.0154360256
77.6,0.045316218
78.1,0.0162788698
78.7,0.0556810721
79.2,0.0160706172
80,0.0172598114
80.7,0.056188599
81,0.0274244114
81.2,0.0143679282
81.7,0.046477673
82,0.0549530175
82.5,0.0236951336
82.9,0.0675847778
83.2,0.0129975875
83.6,0.0163901747
84.2,0.0262918739
84.7,0.0545395214
85.1,0.013432689
85.6,0.015607713
86.3,0.0174550363
86.5,0.0133080987
87,0.0135134026
87.3,0.0142999048
87.6,0.0117731968
87.9,0.0114606503
88.6,0.0114606503
89,0.0114606503
89.6,0.0202652469
89.8,0.0174550363
90.5,-0.0328972039
90.8,0.000345476
91.9,0.0097531991
92.2,0.0219641229
92.6,0.0097531991
93,0.0175404149
93.6,0.0105525116
94.4,-0.0169014991
94.7,-0.0443381878
95,-0.0600587982
95.3,-0.0207686822
95.6,0.0068720604
96.5,6.2474802183
97,-0.0860807918
97.6,-0.0792617448
97.7,-0.0818612559
98.5,-0.0792617448
98.9,-0.0808651394
99.7,-0.0824856824
99.9,-0.0824856824
100.6,-0.0774245655
100.7,-0.0858549162
100.8,-0.0774245655
101.2,-0.0818612559
101.9,-0.0818612559
102.3,6.2402988592
102.5,-0.0411752565
102.8,-0.0300216779
103,-0.0003504972
103.2,-0.0106737334
103.4,-0.0365963033
103.7,-0.0609461924
103.8,-0.0730978166
104,-0.1017284619
104.5,-0.1237260261
104.6,-0.1308428129
104.7,-0.1424864575
104.9,-0.1524549295
105.1,-0.1449667569
105.3,6.1495456941
105.5,6.0715365378
105.6,6.0767980792
105.9,6.0970848426
106.1,6.1001776275
106.2,6.1105425897
106.3,6.1011135979
106.4,6.1105425897
106.6,6.0990460663
106.8,6.1012541423
106.9,6.1019413912
107.2,6.0990460663
107.5,6.1012541423
107.6,6.1008422645
107.9,6.1008422645
108.2,6.1012541423
108.4,6.0990460663
108.8,6.0990460663
108.9,6.0990460663
109.2,0.5728083571
109.3,1.5738080311
109.4,6.0990460663
109.5,5.2160165129
109.7,5.4735579983
109.8,0.0253073064
109.9,4.3105889174
110.1,0.9713938581
110.3,4.5754682214
110.6,3.5361590345
110.7,3.3160156218
110.8,5.4670307771
110.9,5.1246721519
111,3.1475831387
111.2,0.888488503
111.3,5.25406854
111.4,6.1130341451
111.5,3.2385727196
111.6,2.9552991769
111.7,3.6124595286
111.9,-0.0716720416
112.1,1.6522946796
112.3,1.6625068123
112.4,1.6625068123
112.5,-0.372492498
112.8,3.3786586257
112.9,0.171840621
113,4.7560271295
113.1,3.2241798
113.2,3.0283842686
113.3,3.1795279615
113.4,1.9356210635
113.5,0.8438497234
113.6,2.1473451464
113.7,0.659219366
113.8,0.7043673701
113.9,5.5530078147
114.2,-0.012011787
114.3,0.9765155618
114.4,2.0157383985
114.5,1.9565143116
114.6,0.0238595896
114.7,2.7970107506
114.8,4.4981944354
114.9,4.9926779613
115,0.8443746458
115.1,2.5882880156
115.2,3.9397546791
115.3,4.8770855387
115.4,4.7531084073
115.5,4.6206791944
115.6,4.4509022909
115.7,2.2370539904
115.9,0.7311415704
116,0.7878738714
116.1,1.0052399974
116.2,5.4527667404
116.3,5.414317335
116.5,4.5534845712
116.6,0.6195892656
116.8,3.0810465623
116.9,-0.6189680856
117,1.1023208897
117.2,2.7674762234
117.3,4.2443877555
117.4,3.2902769838
117.5,0.5104541867
117.6,2.8615284008
117.7,2.0993806314
117.8,2.1383634967
117.9,0.3764611974
118,0.5617479068
118.1,4.907913123
118.2,2.7940317736
118.3,4.6850145523
118.5,1.7139100439
118.6,-0.4597844499
118.7,-0.3096287656
118.9,1.3968120184
119,1.5506117949
119.1,0.4379575592
119.2,-0.0839051621
119.3,1.4994336835
119.4,0.4412532388
119.5,-0.2522377045
119.7,1.3093286226
119.9,3.7278316932
120.1,-0.7320240921
120.2,3.3675776574
120.3,3.2172466926
120.5,0.0802038871
120.7,1.7406623221
121,1.7406623221
121.1,1.7411284148
121.2,-0.802306922
121.3,4.1576261408
121.4,2.7931435126
121.5,-0.4795290946
121.6,4.8981150806
121.7,5.0791422289
121.8,2.1967323819
121.9,4.5122439838
122,3.5405469903
122.1,3.3088465136
122.3,4.6331431517
122.4,-0.6365045486
122.5,-0.5110426244
122.6,1.4536074151
122.7,0.6981632868
122.8,4.8604221858
122.9,1.0067437491
123,3.2120431241
123.1,-0.3001797295
123.2,-0.5199022773
123.3,-0.7557694761
123.5,3.1246072161
123.7,4.2377846376
124,-0.1421770998
124.1,0.6245748219
124.2,1.8661930564
124.3,0.601614516
124.4,4.2134646742
124.5,0.7247498311
124.6,2.9520301284
124.7,-0.8974038815
124.8,3.2892682621
125.1,-0.2365757183
125.2,4.4596925983
125.3,2.8710243782
125.4,-1.2582240559
125.5,-0.8644158914
125.6,-0.031974968
125.7,3.9765528643
125.8,0.9355562021
125.9,1.5296338378
126,4.7361951377
126.3,1.5392917927
126.4,4.5920624506
126.5,2.5329814044
126.6,1.7563042379
126.7,-0.7057421553
126.8,-0.3937487388
126.9,-0.1628385987
127,3.12270829
127.1,4.2593878732
127.2,-0.2828430885
127.4,4.1175934974
127.5,4.282097809
127.7,2.0874830308
127.8,2.0886174158
127.9,3.5212011321
128,4.6497498085
128.1,3.1139223307
128.2,3.2281822388
128.3,2.994549812
128.4,4.2268440828
128.5,-0.6551950791
128.8,2.6795588237
128.9,4.5340203601
129,1.0361772979
129.1,4.9135721532
129.2,3.085504714
129.3,2.1720504686
129.4,4.6840888749
129.5,0.653624553
129.6,3.7614858465
129.7,3.6649393882
129.8,2.8091727208
129.9,4.1793751187
130.1,3.6649393882
130.2,1.0095084352
130.3,-0.6971801462
130.4,3.4449177457
130.6,3.65648135
130.7,-0.8489052627
130.8,2.9132820853
130.9,1.7079455746
131,4.4982907987
131.1,1.3552725233
131.2,3.8076043839
131.3,2.8534948886
131.4,2.8531511179
131.5,3.4605513156
131.6,-0.1502453997
131.8,-0.0511928885
132,-0.8046499501
132.1,1.0550008854
132.2,1.367946782
132.3,0.3504295365
132.4,-0.6571099811
132.6,3.2145502293
132.7,3.217130329
132.8,0.9123959231
132.9,-3.0703288023
133,-3.0691116852
133.2,-1.2161667791
133.3,1.0725107019
133.5,-1.222020122
133.6,1.0738514484
133.7,-1.7724758856
133.8,1.0740643509
133.9,-1.07745531
134,-2.5465574581
134.1,-1.0785377133
134.2,-2.5470949919
134.3,-4.2666663931
134.4,-3.6074971333
134.5,-2.6934748115
134.7,-1.0322407624
134.9,-2.8021465802
135,-2.7925879696
135.1,-0.1840429815
135.5,-0.1351626143
135.7,-0.1151243385
135.8,-0.1036369251
136,-4.2536260803
136.1,-4.2612690313
136.2,-0.1274714215
136.4,-1.4874136443
136.7,-3.016235823
136.8,0.7030921162
136.9,0.7140387351
137,-3.0904889529
137.2,-3.032098813
137.4,-3.0574244411
137.5,-3.0599385684
137.6,-3.0671303704
137.7,-3.0813584448
137.8,-3.0909040357
138.1,-3.0912457924
138.3,-2.6346384318
138.4,-3.090485313
138.5,-3.090485313
138.6,-3.090485313
138.7,-1.7254898448
138.8,-1.9849957032
138.9,-3.090485313
139,-3.090485313
139.2,-3.090485313
139.4,-3.090485313
139.5,-3.090485313
139.6,-3.090485313
140.1,-3.090485313
140.3,-3.090485313
140.6,-3.090485313
140.7,-3.3874784338
140.9,-3.4074114472
141.2,-3.4380707364
141.3,1.6245162253
141.5,-3.4682435619
141.6,-3.4776523753
141.8,1.5742964987
141.9,-0.0429764604
142.1,-0.0111349785
142.2,1.6260411761
142.3,0.0109831442
142.6,0.0406894113
142.7,0.0506553522
142.9,0.0503552412
143.2,0.0506553522
143.4,0.0506553522
143.5,0.048147564
143.7,0.0503552412
143.9,0.0535374283
144,0.0520417987
144.1,0.0536231308
144.2,0.0535374283
144.4,0.048147564
144.5,0.0520417987
144.7,0.048147564
144.9,0.0520417987
145,0.048147564
145.2,0.0520417987
145.3,0.0535374283
145.9,0.1004590043
146.2,0.0937628811
146.3,0.1005623513
146.5,0.1200562399
146.7,0.1272942563
146.9,0.1166853023
147.1,0.1266252782
147.2,0.1364361056
147.4,0.1227612635
147.7,0.0923733648
148,0.0586087977
148.1,0.0444173163
148.3,0.0474213153
148.4,0.0456615262
148.9,0.0462152874
149,0.0462152874
149.3,0.0452250893
149.5,0.0561508078
149.6,0.0462152874
149.8,0.0462152874
150.1,0.0557015726
150.3,0.0462152874
150.4,0.0540171161
150.6,0.0462152874
151.5,0.0462152874
152,0.0462152874
152.3,0.0462152874
152.6,0.0462152874
152.9,0.0462152874
153.2,0.0462152874
154.3,0.0462152874
154.6,0.0454395288
155.2,0.0462152874
156.1,0.0462152874
156.4,0.0462152874
157,0.0462152874
157.5,0.0462152874
158.1,0.0462152874
158.4,0.0462152874
158.7,0.0454395288
159,0.0462152874
159.1,0.0454395288
159.4,0.0462152874
160,0.0462152874
160.6,0.0462152874
160.8,0.0462152874
161.3,0.0462152874
161.4,0.0462152874
161.9,0.0454395288
162.2,0.0462152874
162.6,0.0462152874
162.9,0.0462152874
163.4,0.0462152874
163.5,0.0454395288
163.7,0.0652198639
164,0.0865272844
164.5,0.0464988262
164.7,0.0448443735
164.9,0.0451995743
165.1,0.0439205309
165.5,0.0448443735
165.8,0.0449413573
165.9,0.0439205309
166.9,0.0578624538
167.3,0.0593520433
167.6,0.0848332806
168,0.0443558145
168.5,0.0463971901
168.8,0.0476557522
168.9,0.044354044
169.2,0.046212191
169.6,0.0471893518
169.8,0.0444120745
170.7,0.0470562717
171,0.0444020842
171.6,0.0460433487
171.9,0.0444120745
172.8,0.014933077
173.1,0.0441095354
173.7,0.0440868841
174.1,0.0450564355
174.3,0.0357128775
174.8,0.042543223
175.4,-0.0059570715
175.5,-0.0071986297
175.8,0.0276970546
176.1,0.005413554
176.4,0.012825161
176.9,0.0456548235
177,0.0403220225
177.4,0.0403220225
178.2,0.0501106453
178.5,0.0453758955
179.1,0.0403220225
179.3,0.0412856533
179.8,0.0403220225
179.9,0.045102139
180.4,0.0400762212
180.6,0.0412856533
181.3,0.0435220926
181.8,0.0403220225
182.2,0.0439467039
182.8,0.0439467039
183,0.0439467039
183.6,0.0439467039
183.9,0.0539467039
184,0.0608516226
184.4,0.0523481944
184.8,0.0616819063
185.2,0.0761617179
185.3,0.0646045187
185.4,0.0522365962
185.6,0.0506416989
185.7,0.0627659353
186,0.0938094753
186.3,0.0585813248
186.7,0.0433563846
187.2,0.0429519673
187.4,0.0362926177
187.7,0.0429519673
188,0.0416059319
188.4,0.045800766
188.9,0.045800766
189.3,0.0372521479
189.8,0.0402965933
190,0.045800766
190.6,0.0416059319
190.9,0.0416059319
191.5,0.0416059319
192,0.0402965933
192.2,0.0372521479
192.5,0.0402965933
192.7,0.0402965933
193.1,0.0372521479
193.3,0.0402965933
193.5,0.0416059319
193.7,0.0402965933
194.2,0.042542518
194.7,0.0396606604
195,0.0402965933
195.5,0.0396606604
195.9,0.0402965933
196.2,0.0402965933
196.3,0.0402965933
196.6,0.0402965933
197.3,0.0402965933
197.4,0.0402965933
197.8,0.0396606604
197.9,0.0402965933
198.5,0.0402965933
198.8,0.0402965933
199.6,0.0396606604
200.2,0.0396606604
200.3,0.0396606604
200.6,0.0402965933
201,0.0805223606
201.3,0.0686198816
202,0.0696459914
202.1,0.0594750306
202.2,0.0495503688
202.6,0.0405508586
202.9,0.0400069005
203.1,0.0411948746
204,0.0390467578
204.3,0.0390034664
204.8,0.0391915077
205.2,0.0405508586
205.7,0.0390467578
206.2,0.0405508586
206.7,0.0867477729
207,0.0832139517
207.3,0.0800184386
207.6,0.1111320261
207.9,0.1350770833
208.1,0.1394575135
208.3,0.1515313212
208.5,0.1170420905
208.7,0.0916400298
208.9,0.065736364
209,0.0501070767
209.4,0.0488854218
209.8,0.0170710768
210.1,0.040427107
210.5,0.0367824697
210.8,0.0347872761
211.1,0.0471773661
211.7,0.0312666131
211.9,0.0524579719
212.4,0.0365632939
212.7,0.0365632939
213.4,0.0088435507
213.6,0.0396961105
213.7,0.0311481186
214.3,0.0377934872
214.7,0.037364327
215,0.0377934872
215.3,0.0359350221
215.6,0.0377934872
216,0.0377934872
216.3,0.0377934872
217,0.0377934872
217.7,0.0287746661
218,0.0376357701
218.3,0.0276226142
218.6,0.0287746661
218.9,0.0599991633
219.2,0.0699104728
219.6,0.0871434433
219.9,0.0873067797
220.2,0.119375965
220.4,0.1102057765
220.8,0.0693051366
220.9,0.0618684765
221.2,0.0338722307
221.6,0.0221343354
222,0.0313094024
222.6,0.0251637085
223,0.0251637085
223.1,0.0210365903
223.5,0.0314587308
224,0.0271937707
224.4,0.0366655163
224.6,0.0271937707
224.9,0.0314587308
225.1,0.0314587308
225.3,0.0314587308
225.4,0.0250729113
225.7,0.0218097324
225.9,0.0243829573
226.4,0.0612848095
226.5,0.061705307
226.8,0.0741982664
226.9,0.0607952392
227.2,0.041792226
227.5,0.0258084397
228.1,0.0212340506
228.6,0.0185545485
228.8,0.0181083143
229,0.0410803431
229.5,0.0181083143
229.9,0.0224299921
230.3,0.0212072941
230.8,0.0320537206
230.9,0.0181083143
231.4,0.0244921167
231.6,0.0185545485
232,0.0320537206
232.1,0.0235469513
232.2,0.0320537206
232.5,0.0212072941
233.4,0.0235469513
233.7,0.0235469513
234.1,0.0235469513
234.7,0.0235469513
235,0.0301783365
235.4,0.0212072941
235.8,0.0235469513
236.3,0.0212072941
236.4,0.0320537206
237.1,0.0212072941
237.6,0.0212072941
238.2,0.0212072941
238.4,0.0301783365
238.9,0.0112072941
239.3,-0.0187301332
239.5,0.0024387448
240.2,0.0513951521
240.6,0.0758049855
241,0.029608946
241.2,0.0181656912
241.5,0.0286115401
242.1,0.037877006
242.6,0.0177145378
242.9,0.0213209112
244.1,0.0179360138
244.3,0.022142461
244.9,0.022142461
245.3,0.018192147
245.7,0.018192147
246,0.022142461
246.6,0.018192147
247.3,0.018192147
247.6,0.018192147
248.2,0.018192147
248.7,0.018192147
249,0.018192147
249.4,0.018192147
250,0.018192147
250.6,0.018192147
250.9,0.018192147
251.6,0.018192147
252,0.018192147
252.5,0.018192147
252.8,0.018192147
253.3,0.018192147
253.8,-0.0018981718
254.2,-0.0212874644
254.5,-0.0337188121
254.9,0.0066584479
255.2,0.0128584798
255.4,0.0178195851
255.8,0.0148428342
256.4,0.019025067
256.9,0.019025067
257.3,0.0184855853
257.8,0.0178195851
258.1,0.017593347
258.7,0.0178195851
259,0.0160778581
259.6,0.0157817074
260,0.0160778581
260.3,0.0160778581
260.9,0.0160778581
261.2,0.0160778581
261.5,0.0157817074
261.7,0.017593347
262.3,0.0160778581
262.9,0.0157817074
263.3,0.017593347
263.6,0.0160778581
263.9,0.0160778581
264.4,0.0160778581
264.7,0.0160778581
265.3,0.0166521843
265.9,0.0166521843
266.3,0.017593347
266.7,0.017593347
266.9,0.017593347
267.2,0.0151150779
267.9,0.0151150779
268.3,0.0166521843
268.8,-0.032322294
269,-0.0722046236
269.2,-0.0760160535
269.4,5.7993887285
269.6,5.7980919816
269.8,-0.4837914074
269.9,-0.4789866673
270,-0.4755175465
270.2,-0.4840269826
270.3,-0.4555458058
270.5,-0.4394308693
270.7,-0.4094057718
270.8,-0.4060219494
270.9,-0.3952746621
271.2,-0.4252588049
271.3,-0.445156069
271.4,0.0812462388
271.6,0.1134174851
271.8,0.0919949702
271.9,0.0932872651
272.1,0.0892137457
272.2,0.1018503593
272.3,0.085876071
272.5,0.091064235
272.6,0.0921505447
272.7,0.0953690888
272.9,0.0948281113
273.2,0.1390322582
273.3,0.9124669922
273.4,-0.5138867855
273.5,-0.5130806993
273.6,2.7104669696
273.7,-0.6284098855
273.8,-1.6406504464
273.9,-0.990383605
274,-0.3292314254
274.1,-0.990383605
274.2,1.3209202438
274.3,-0.2102178335
274.4,-2.9136731508
274.6,2.6320857846
274.7,-0.990383605
274.8,0.3852842227
274.9,-0.990383605
275,-0.990383605
275.3,0.9517195125
275.4,2.9995623745
275.5,2.7769974856
275.7,1.8338225082
275.9,0.6047827894
276,-1.8844467924
276.1,-0.4530423135
276.2,-2.1746681207
276.3,-0.0009104496
276.4,-0.1441137673
276.5,-0.4428014476
276.6,-3.8686432197
276.7,1.3259587581
276.8,1.2417721357
276.9,1.1963753646
277.1,-3.9606071367
277.2,1.0553988307
277.3,0.3795837061
277.4,-1.4570954967
277.5,1.5381701553
277.6,-1.6923285164
277.7,-2.1013280169
277.8,-0.9162419712
277.9,-1.0687541769
278,-2.4600782006
278.1,0.0234010197
278.2,0.872437746
278.4,-4.0395105988
278.6,-4.9311486217
278.7,0.8389921291
278.8,-4.6893251714
278.9,-3.458000913
279,-3.4868363777
279.1,-0.2792661144
279.2,1.1475605056
279.3,0.5153182328
279.4,0.7161507624
279.5,-2.5965596774
279.7,0.9272787598
279.8,-0.2345864081
279.9,-1.864950245
280,-2.5606443599
280.2,-3.9983350358
280.3,-1.3444376209
280.4,-2.7785917659
280.5,-4.3864406638
280.7,1.0921118561
280.8,-0.8503693301
280.9,0.2015212029
281,-1.1572397917
281.1,-2.088256335
281.2,-0.9573312146
281.3,-1.1184152675
281.4,-2.032584447
281.5,-4.3790563797
281.6,-1.0320215232
281.8,-4.3790563797
281.9,-3.1464018895
282,-3.1464018895
282.1,-1.8981407889
282.2,-3.6023513434
282.3,-0.7275124436
282.6,-0.3069577349
282.7,1.3024137238
282.8,-1.1562418972
282.9,-2.1976074881
283,-3.517075604
283.1,0.3734563168
283.2,-2.6195675598
283.3,0.9322974496
283.4,-3.0883084631
283.5,-4.3502925885
283.6,-0.0138356412
283.8,0.9262186404
284,0.0615979648
284.1,0.069041621
284.3,0.0487365182
284.4,0.037611298
284.5,0.0250853182
284.9,-0.001284643
285,-0.0015674223
285.5,-2.2758012682
285.6,-0.0002853456
285.8,-0.0102853456
285.9,-0.010269999
286.1,0.0098746254
286.3,0.0296168227
286.6,0.1000187675
286.7,-2.9214539177
286.8,-3.4701410559
286.9,-2.1935628757
287,-0.2832900696
287.2,-1.4490026866
287.3,-2.914279967
287.4,-2.9144283985
287.5,2.2590232402
287.6,1.1465538379
287.7,-0.9988177057
287.9,-0.36515113
288,-1.8502355336
288.1,-2.6227656522
288.2,2.5149638518
288.3,-0.2054131552
288.4,-0.1183559788
288.5,2.5940872661
288.6,-1.4383878845
288.7,1.3904549382
288.8,0.4102032185
289.1,1.0680227534
289.3,-0.3474463054
289.4,1.8358829721
289.5,1.7792798431
289.6,2.625914341
289.7,-1.9122862761
289.8,-1.6763935999
289.9,-2.1477929196
290.1,0.5696508515
290.2,2.8008228805
290.3,3.1685423104
290.4,1.4049206426
290.5,3.6373299739
290.6,-0.0387179043
290.7,2.6642450659
290.8,1.9650594661
290.9,2.2737769811
291,4.4785400576
291.1,-0.3818374458
291.2,1.9324689511
291.4,5.0959811739
291.5,3.5047053407
291.6,4.814033036
291.7,4.5231117125
291.8,4.9419936448
291.9,1.4546743582
292,3.57002044
292.1,4.9673732344
292.2,3.7661023289
292.3,-0.4087982649
292.4,-0.3752083478
292.5,-3.5371660934
292.6,-0.673959892
292.8,-5.7312257267
292.9,-4.3466508287
293.1,0.6063334055
293.2,-4.9337898708
293.4,-3.225856057
293.5,-2.8384490098
293.6,-3.246395911
293.8,-3.2559774994
294.1,-3.2279111341
294.3,-3.217484158
294.4,-3.2074534188
294.5,-3.1965286467
294.6,-3.1975562855
294.8,-3.1088461233
295,-3.2240311775
295.2,-3.2051945838
295.4,-3.1909593325
295.5,-2.8353657833
295.6,-0.9171501289
295.7,-2.0912711077
295.8,2.4998797324
296,0.4558099968
296.1,0.4418871834
296.3,-2.3347879673
296.4,2.8887817619
296.5,-0.1165613154
296.6,-1.6717872782
296.7,-2.7762631479
296.8,0.1274681088
296.9,-2.7369312631
297.1,-3.7728350152
297.3,-0.0737204112
297.5,1.4449209046
297.6,1.8342748181
297.7,1.2855685749
297.8,1.9603722218
297.9,1.4633398432
298,-0.6284202556
298.1,0.1903227474
298.2,-1.4763504129
298.3,-0.5154732283
298.4,-2.9523392566
298.5,-2.7046031187
298.6,0.6499520236
298.7,-0.9131691248
298.8,-2.4859215688
298.9,-0.134173071
299.1,-1.743654104
299.2,-0.134173071
299.3,-0.134173071
299.6,-0.134173071
