time,difference
643.900000000,-0.18691056425915065
644.200000000,-0.18691056425915065
644.500000000,-0.18691056425915065
644.800000000,-0.18691056425915065
645.0,-0.18691056425915065
645.100000000,-0.18691056425915065
645.400000000,-0.18691056425915065
645.600000000,-0.18691056425915065
645.700000000,-0.18691056425915065
645.900000000,-0.18691056425915065
646.100000000,-0.18691056425915065
647.900000000,-0.18691056425915065
648.300000000,-0.18691056425915065
648.500000000,-0.18691056425915065
649.300000000,-0.18691056425915065
649.500000000,-0.18691056425915065
649.700000000,-0.18691056425915065
649.800000000,-0.18691056425915065
650.0,-0.18691056425915065
650.700000000,-0.18691056425915065
651.100000000,-0.18691056425915065
651.200000000,-0.18691056425915065
652.600000000,-0.18691056425915065
652.900000000,-0.18691056425915065
653.300000000,-0.18691056425915065
653.500000000,-0.18691056425915065
653.800000000,-0.18691056425915065
654.0,-0.18691056425915065
654.200000000,-0.18691056425915065
654.700000000,-0.18691056425915065
655.0,-0.18691056425915065
655.200000000,-0.18691056425915065
656.600000000,-0.18691056425915065
656.700000000,-0.18691056425915065
657.100000000,-0.18691056425915065
657.500000000,-0.18691056425915065
657.700000000,-0.18691056425915065
658.300000000,-0.18691056425915065
658.500000000,-0.18691056425915065
658.800000000,0.010071065004736535
659.100000000,0.010071065004736535
659.700000000,0.010071065004736535
659.800000000,0.010071065004736535
660.100000000,0.010071065004736535
660.400000000,0.010071065004736535
660.500000000,0.010071065004736535
661.200000000,0.010071065004736535
661.800000000,0.010071065004736535
662.300000000,0.010071065004736535
662.500000000,0.010071065004736535
662.600000000,0.010071065004736535
663.400000000,0.010071065004736535
663.500000000,0.010071065004736535
663.700000000,0.010071065004736535
663.800000000,0.010071065004736535
664.100000000,0.010071065004736535
664.200000000,0.010071065004736535
664.400000000,0.010071065004736535
664.800000000,0.010071065004736535
665.100000000,0.010071065004736535
666.0,0.010071065004736535
666.300000000,0.010071065004736535
666.400000000,0.010071065004736535
666.900000000,0.010071065004736535
667.700000000,0.010071065004736535
668.300000000,0.010071065004736535
668.800000000,0.010071065004736535
669.400000000,0.010071065004736535
669.600000000,0.010071065004736535
669.900000000,0.010071065004736535
670.300000000,0.010071065004736535
670.800000000,0.010071065004736535
670.900000000,0.010071065004736535
671.200000000,0.010071065004736535
671.400000000,0.010071065004736535
671.600000000,0.010071065004736535
671.700000000,0.010071065004736535
672.0,0.020071065004736433
672.100000000,0.03007916648603881
672.300000000,0.04946537743087376
672.500000000,0.009047498873733462
672.700000000,0.11249659146410462
672.800000000,0.10897519227177788
673.0,0.11525221348110892
673.100000000,0.10954860755086782
673.300000000,0.11386835445863408
673.400000000,0.10176023496619657
673.600000000,0.10509677580433507
673.700000000,0.12135953007861677
673.800000000,0.11483263458429249
674.0,0.09002188912088283
674.200000000,0.10443675494784577
674.400000000,0.11299862086997914
674.600000000,0.0250530505523634
674.800000000,0.11318172883706223
675.0,0.09521429113609114
675.300000000,0.07361248573063417
675.400000000,0.07365119002475895
675.500000000,0.015306742281242514
675.800000000,0.1134100690173021
676.0,0.08752333515616018
676.300000000,0.0627935700236466
676.400000000,0.056455306788266935
677.0,-0.014502046598957818
677.100000000,0.012699598911788401
677.200000000,0.010398278230563607
678.700000000,-0.023245095585563424
679.100000000,0.00920470375308624
679.400000000,0.010458488060777649
680.0,-0.023245095585563424
680.400000000,0.010458488060777649
680.800000000,0.010458488060777649
681.400000000,0.010458488060777649
681.800000000,0.007406348651094463
682.200000000,-0.06714043721920016
682.300000000,-0.029864839897448814
682.600000000,-0.0018113420409724412
683.500000000,0.01700938334213431
683.800000000,-0.014581181517069108
683.900000000,-0.014581181517069108
684.600000000,0.017479230490557995
685.300000000,0.012599267093847732
686.900000000,0.007459721532720565
687.200000000,-0.012532971617616795
688.0,0.012955321768636452
688.300000000,0.01813363516897848
688.500000000,0.01813363516897848
689.100000000,0.0183809408315172
689.900000000,0.018053911815692825
690.200000000,0.0182090237097583
690.600000000,-0.010783160498476274
691.100000000,-0.010783160498476274
692.200000000,0.01650517067750945
692.800000000,0.006539287583334552
692.900000000,-0.01146853904517453
693.300000000,-0.011002288356637635
693.800000000,0.015887093303303512
694.0,0.016635294746826013
694.500000000,0.016287683169456724
694.800000000,-0.01158368818387201
695.500000000,0.016287683169456724
696.0,0.016724359876614248
696.400000000,0.018761743105367046
696.600000000,0.006287683169457381
697.100000000,0.015448143404774406
697.400000000,0.01656636934444844
697.700000000,0.017223652515502064
697.900000000,0.015792457130711313
698.200000000,-0.011642779610903542
698.500000000,0.018468578393048496
698.900000000,0.015792457130711313
699.600000000,0.016433206665737554
700.300000000,0.016337801766856952
700.700000000,0.018468578393048496
701.100000000,0.018468578393048496
701.400000000,-0.012302708078186342
702.200000000,0.016337801766856952
702.800000000,0.015792457130711313
703.100000000,0.015792457130711313
703.700000000,0.016337801766856952
704.400000000,0.015893106812831626
704.700000000,0.017155202331432307
705.0,0.017075381393170108
705.400000000,0.005893106812831839
705.700000000,-0.0032769317922594077
706.200000000,0.01290810847642554
706.500000000,0.014170810417830637
706.600000000,0.017144083067484495
706.900000000,0.014786211539490335
707.600000000,-0.0008999408833849643
708.0,0.015429012755570515
708.700000000,0.013831090221719577
709.0,0.015127681892907585
709.600000000,0.01576236987799584
709.800000000,0.015127681892907585
710.200000000,0.006049143419325276
710.700000000,-0.02638208683997867
710.900000000,-0.0042557128295444
711.300000000,0.013308449606824535
712.100000000,0.01653671570510884
712.400000000,0.017718825156499918
712.800000000,0.01516858111145325
712.900000000,0.01594207034815609
713.600000000,0.017718825156499918
714.0,0.01594207034815609
714.600000000,-6.264608283457337
