time,difference
2009.0,1.3577682928733175
2009.200000000,1.2714141562460455
2009.300000000,1.1412448560188533
2009.400000000,1.1875961910265842
2009.500000000,1.2592750127557855
2009.600000000,1.1983572008195207
2009.700000000,1.1010040196238329
2009.900000000,1.144009986272557
2010.200000000,1.2629841954600547
2010.400000000,1.3496094304891557
2010.700000000,1.3517191054930604
2011.100000000,1.3352951901838817
2011.600000000,1.3319933130538513
2011.900000000,1.4028172851586598
2012.0,1.3447876291788132
2012.200000000,1.4167182311947055
2012.400000000,0.6488742468323488
2012.600000000,0.3638147752196861
2012.800000000,0.4332337654466627
2013.500000000,0.3943138009943032
2013.900000000,0.3951788265082124
2014.200000000,0.4570418651923773
2014.400000000,0.5619886416293661
2014.900000000,0.4857037681314178
2015.0,0.40323907990783703
2015.400000000,0.4408041161511315
2015.700000000,0.583819811790644
2015.900000000,0.733027240292445
2016.400000000,0.7964227541100691
2016.700000000,0.6269637013032356
2016.900000000,0.7090596334379302
2017.200000000,0.7952553928829224
2017.500000000,0.8618860220156894
2017.700000000,0.8176466792887153
2017.900000000,0.9307332470816678
2018.0,0.9510481333027186
2018.300000000,0.8754349734491065
2018.600000000,0.9153748263003362
2019.100000000,1.0641194249594372
2019.400000000,0.9693608100944553
2019.500000000,1.0441184198927143
2019.700000000,1.134467039177994
2019.900000000,1.2100036438699175
2020.400000000,1.1871432826520094
2020.700000000,1.2239961727662974
2021.0,1.2460085190049879
2021.200000000,1.1035330640657264
2021.700000000,1.1442536815217406
2022.100000000,1.2946239683085283
2022.600000000,1.2765399765252923
2022.800000000,1.1338605774164938
2022.900000000,1.1168856545628405
2023.100000000,1.0275287449251846
2023.300000000,1.0889980317394239
2023.600000000,1.057353286813172
2024.0,1.263340986834193
2024.100000000,1.358637499102355
2024.400000000,1.429043409258058
2024.800000000,1.42218943810065
2025.0,1.3582944146164917
2025.500000000,1.419656129195424
2025.700000000,1.5581099909725693
2026.0,1.533573665444859
2026.300000000,1.5148840390929033
2026.400000000,1.6092861545733559
2026.600000000,1.5874742705298626
2026.900000000,1.6812386499162824
2027.100000000,1.7725979628812418
2027.200000000,1.8351109527138723
2027.400000000,1.7685822716030704
2027.700000000,1.7964033050653703
2027.800000000,1.8970261739137475
2028.0,1.9765969355188842
2028.300000000,1.8648891448940366
2028.500000000,1.812920460200547
2028.700000000,1.7119712301630872
2029.0,1.6547562500907593
2029.200000000,1.5734867939145318
2029.300000000,1.681062846483536
2029.400000000,1.6549714623290264
2029.700000000,1.5905107977687416
2029.800000000,1.5241162566078688
2030.0,1.4659367938178367
2030.200000000,1.4766263895616925
2030.400000000,1.4712763231374617
2030.600000000,1.5282710645213162
2030.900000000,1.557024565135305
2031.300000000,1.6173592642589536
2031.400000000,1.7174903823252912
2031.600000000,1.6654857495000441
2032.100000000,1.7183008982747408
2032.500000000,1.634265707148351
2032.700000000,1.589060576392893
2032.800000000,1.5226535254445983
2033.100000000,1.5196250289581101
2033.500000000,1.5615860713909993
2033.700000000,1.4715948090769446
2033.900000000,1.343544131897769
2034.0,1.3202618488043036
2034.100000000,1.2815871593503019
2034.500000000,1.1806155555754052
2035.0,1.0868688226480547
2035.200000000,1.1317752107360401
2035.400000000,1.1396106819700487
2035.600000000,1.2104313941565858
2035.800000000,1.2905379543237132
2035.900000000,1.3251485042491435
2036.0,1.3979918241851876
2036.200000000,1.4850571761670228
2036.400000000,1.4044988234641473
2036.500000000,1.4238218241823184
2036.800000000,1.4566037467756132
2037.0,1.4352938346983084
2037.100000000,1.4272378316135603
2037.400000000,1.4401654132338246
2037.700000000,1.3896736313040583
2038.400000000,1.3225779502197346
2038.600000000,1.3282831977291618
2038.700000000,1.417350115578039
2039.0,1.2895264237376438
2039.300000000,1.2059915942096757
2039.400000000,1.1529574521120483
2039.700000000,1.063084099442687
2040.100000000,1.1831019772501963
2040.300000000,1.2571347312395498
2041.200000000,1.2163679564785974
2041.400000000,1.1210504599039843
2041.700000000,1.147925043111167
2041.800000000,1.070219639753592
2042.200000000,0.9619598778672634
2042.400000000,0.8842985869859123
2042.600000000,0.8270806618012706
2043.0,0.9897139835664815
2043.100000000,1.0703540795574196
2043.200000000,0.9976817146837998
2043.900000000,1.0752117045527612
2044.200000000,1.1492291711625626
2045.300000000,1.246228418831364
2045.700000000,1.1198390069895112
2046.0,1.043008307870981
2046.100000000,0.9428142924208944
2046.200000000,0.8468772529394397
2046.400000000,0.8820391600830599
2046.500000000,0.804493966924331
2046.600000000,0.8949045373987904
2046.900000000,0.9130617156797309
2047.0,1.0167233126557595
2047.400000000,0.9794317626993064
2047.500000000,1.0342597086990966
2047.900000000,1.2093691139355311
2048.100000000,1.148464608565327
2048.600000000,1.1368103806442997
2048.900000000,1.2911204071464488
2049.300000000,1.2386380605701461
2049.400000000,1.3457811855628758
2049.900000000,1.5003671984552573
2050.0,1.4569789022086492
2050.100000000,1.4218515098056446
2050.300000000,1.3501654638438745
2050.600000000,1.3023604073552235
2050.700000000,1.1783342913825556
2050.900000000,1.1282273080723948
2051.200000000,1.0915844720898604
2051.300000000,1.1767133093895776
2051.500000000,1.1156303945230956
2051.700000000,1.0853646475252183
2051.900000000,1.08719357843962
2052.300000000,0.9853681912211848
2052.400000000,0.9627339244685457
2052.600000000,0.8037757591566245
2052.900000000,0.8085862241957118
2053.500000000,0.8765442254629946
2053.700000000,0.7547401235020075
2053.800000000,0.8242965421168195
2054.100000000,0.9510362571863967
2054.300000000,0.912721327152203
2054.400000000,0.8322438584577151
2054.600000000,0.7801175846869043
2054.800000000,0.7560863476849614
2055.300000000,0.744922028477115
2055.400000000,0.6637852416921477
2055.900000000,0.6925113748778823
2056.300000000,0.8388760208099441
2056.500000000,0.7118527703523638
2056.800000000,0.9301844240690194
2057.400000000,0.916989138153053
2057.700000000,0.9333612991973832
2057.900000000,0.9135758832501997
2058.200000000,0.89339570241764
2058.400000000,0.8238478309967115
2058.700000000,0.8541979095058184
2058.900000000,0.9815123323521001
2059.100000000,0.9519189863615561
2059.200000000,0.9999164231157857
2059.300000000,1.0012404174320433
2059.400000000,1.075044411597171
2059.600000000,1.0639632462354187
2060.100000000,1.0010241583760482
