time,odom,est
<built-in function time>,0.0,-0.09591557209468955
<built-in function time>,0.0,-0.03741925878143008
<built-in function time>,0.0,-0.12185627183000097
<built-in function time>,0.0,-0.12185627183000097
<built-in function time>,0.0,-0.12185627183000097
<built-in function time>,0.0,-0.03741925878143008
<built-in function time>,0.0,-0.037739527762486326
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,-0.037739527762486326
<built-in function time>,0.0,-0.037739527762486326
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,-0.03741925878143008
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,-0.084503305560779
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,-0.037739527762486326
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,-0.037739527762486326
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,-0.03741925878143008
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,-0.03741925878143008
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,-0.03741925878143008
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,-0.03741925878143008
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,0.0,0.0645814173930127
<built-in function time>,-0.02165116995573044,0.0645814173930127
<built-in function time>,-0.04295854642987252,0.04293024743728225
<built-in function time>,-0.08230621188879013,0.000315494488998123
<built-in function time>,-0.08230621188879013,-0.01772479449577743
<built-in function time>,-0.08230621188879013,-0.01772479449577743
<built-in function time>,-0.08230621188879013,-0.01772479449577743
<built-in function time>,-0.08230621188879013,-0.01772479449577743
<built-in function time>,-0.08230621188879013,-0.01772479449577743
<built-in function time>,-0.08230621188879013,-0.01772479449577743
<built-in function time>,-0.08230621188879013,-0.01772479449577743
<built-in function time>,-0.10036973267793659,-0.029273028720096884
<built-in function time>,-0.10036973267793659,-0.03578831528492384
<built-in function time>,-0.1052396008372307,-0.03578831528492384
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.1052396008372307,-0.04065818344421801
<built-in function time>,-0.10299347370862962,-0.04065818344421801
<built-in function time>,-0.10299347370862962,-0.038412056315616915
<built-in function time>,-0.09315241903066634,-0.038412056315616915
<built-in function time>,-0.09315241903066634,-0.028571001637653647
<built-in function time>,-0.08278655260801315,-0.028571001637653647
<built-in function time>,-0.08278655260801315,-0.018205135215000456
<built-in function time>,-0.08278655260801315,-0.018205135215000456
<built-in function time>,-0.08278655260801315,-0.018205135215000456
<built-in function time>,-0.04797943681478501,0.016601980578227694
<built-in function time>,-0.04797943681478501,0.016601980578227694
<built-in function time>,-0.02899113267660142,0.035590284716411284
<built-in function time>,-0.02899113267660142,0.035590284716411284
<built-in function time>,-0.02899113267660142,0.035590284716411284
<built-in function time>,-0.008936193883419033,0.05564522350959366
<built-in function time>,-0.008936193883419033,0.05564522350959366
<built-in function time>,0.01189090162515641,0.0764723190181691
<built-in function time>,0.032989009916782386,0.09757042730979508
<built-in function time>,0.032989009916782386,0.09757042730979508
<built-in function time>,0.032989009916782386,0.09757042730979508
<built-in function time>,0.032989009916782386,0.09757042730979508
<built-in function time>,0.032989009916782386,0.09757042730979508
<built-in function time>,0.032989009916782386,0.09757042730979508
<built-in function time>,0.032989009916782386,0.09757042730979508
<built-in function time>,0.05429455906152727,0.09757042730979508
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
<built-in function time>,0.05429455906152727,0.11887597645453997
