time,odom,est
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.020612612664699544,0.030231327105800353
<built-in function time>,0.06467489331960677,0.05226246743325397
<built-in function time>,0.0869676348567009,0.07429360776070758
<built-in function time>,0.10967387288808825,0.09658634929780169
<built-in function time>,0.13251498311758045,0.119292587329189
<built-in function time>,0.15535609334707262,0.14213369755868124
<built-in function time>,0.17885278195142748,0.16497480778817342
<built-in function time>,0.2028049615025521,0.18847149639252828
<built-in function time>,0.2267571410536767,0.21242367594365288
<built-in function time>,0.2495781764388085,0.23637585549477746
<built-in function time>,0.27231733292341237,0.25919689087990927
<built-in function time>,0.27231733292341237,0.28193604736451316
<built-in function time>,0.29542911082506185,0.28193604736451316
<built-in function time>,0.29542911082506185,0.3050478252661626
<built-in function time>,0.29542911082506185,0.3050478252661626
<built-in function time>,0.3145768681168557,0.32419558255795644
<built-in function time>,0.3145768681168557,0.32419558255795644
<built-in function time>,0.33453502386808415,0.32419558255795644
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3533387872576715,0.3629575016987723
<built-in function time>,0.3910506948828698,0.38181345551137147
<built-in function time>,0.41036776751279846,0.4006694093239706
<built-in function time>,0.47392439395189295,0.4477411338580053
<built-in function time>,0.5104815390706063,0.5018216809523504
<built-in function time>,0.550122810304165,0.5597415247452658
<built-in function time>,0.5883900466561319,0.5597415247452658
<built-in function time>,0.5883900466561319,0.5980087610972329
<built-in function time>,0.5883900466561319,0.5980087610972329
<built-in function time>,0.5883900466561319,0.5980087610972329
<built-in function time>,0.6259003093838691,0.63551902382497
<built-in function time>,0.6259003093838691,0.63551902382497
<built-in function time>,0.6627552464604378,0.6723739609015386
<built-in function time>,0.6627552464604378,0.6723739609015386
<built-in function time>,0.6627552464604378,0.6723739609015386
<built-in function time>,0.6627552464604378,0.6723739609015386
