time,odom,est
<built-in function time>,0.0,0.1091136755224416
<built-in function time>,0.0,-0.07363165833105388
<built-in function time>,0.0,0.1118662623245831
<built-in function time>,0.0,-0.03097409225948736
<built-in function time>,0.0,0.14646029656274484
<built-in function time>,0.0,0.1118662623245831
<built-in function time>,0.0,-0.021989909475069663
<built-in function time>,0.0,-0.03097409225948736
<built-in function time>,0.0,0.14646029656274484
<built-in function time>,0.0,0.11702559675124456
<built-in function time>,0.0,-0.03097409225948736
<built-in function time>,0.0,0.1091136755224416
<built-in function time>,0.0,-0.03097409225948736
<built-in function time>,0.0,0.11702559675124456
<built-in function time>,0.0,0.1091136755224416
<built-in function time>,0.0,0.1091136755224416
<built-in function time>,0.0,0.11702559675124456
<built-in function time>,0.0,0.11702559675124456
<built-in function time>,0.0,0.1091136755224416
<built-in function time>,0.0,0.1091136755224416
<built-in function time>,0.0,0.1091136755224416
<built-in function time>,0.0,0.11702559675124456
<built-in function time>,0.0,0.1091136755224416
<built-in function time>,0.0,0.11702559675124456
<built-in function time>,0.0,0.1091136755224416
<built-in function time>,0.0,0.1091136755224416
<built-in function time>,-0.04330233991146088,0.08746250556671116
<built-in function time>,-0.06460971638560295,0.05241588036564161
<built-in function time>,-0.07933387085795404,0.02977980466448757
<built-in function time>,-0.09121285185217858,0.017900823670263015
<built-in function time>,-0.09121285185217858,0.017900823670263015
<built-in function time>,-0.09121285185217858,0.025812744899065994
<built-in function time>,-0.09121285185217858,0.017900823670263015
<built-in function time>,-0.09121285185217858,0.025812744899065994
<built-in function time>,-0.09107302650809289,0.017900823670263015
<built-in function time>,-0.09107302650809289,0.018040649014348705
<built-in function time>,-0.09107302650809289,0.018040649014348705
<built-in function time>,-0.09107302650809289,0.018040649014348705
<built-in function time>,-0.09107302650809289,0.018040649014348705
<built-in function time>,-0.08736298784613608,0.0217506876763055
<built-in function time>,-0.08221340879797934,0.0217506876763055
<built-in function time>,-0.08221340879797934,0.02690026672446224
<built-in function time>,-0.08221340879797934,0.02690026672446224
<built-in function time>,-0.08221340879797934,0.02690026672446224
<built-in function time>,-0.08221340879797934,0.02690026672446224
<built-in function time>,-0.07555650934576986,0.02690026672446224
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.04146908740547469
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.04146908740547469
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.04146908740547469
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.07555650934576986,0.03355716617667171
<built-in function time>,-0.03812633976340294,0.05213750870787594
<built-in function time>,-0.018526038974523536,0.07098733575903866
<built-in function time>,0.001928249746561059,0.11104192526900263
<built-in function time>,0.001928249746561059,0.11104192526900263
<built-in function time>,0.02267526045441629,0.13178893597685787
<built-in function time>,0.044734965711832074,0.15384864123427364
<built-in function time>,0.06647221818566325,0.1755858937081048
<built-in function time>,0.06647221818566325,0.1755858937081048
<built-in function time>,0.06647221818566325,0.1755858937081048
<built-in function time>,0.06647221818566325,0.1755858937081048
<built-in function time>,0.06647221818566325,0.1755858937081048
<built-in function time>,0.08879249110817912,0.19790616663062066
<built-in function time>,0.08879249110817912,0.19790616663062066
<built-in function time>,0.08879249110817912,0.19790616663062066
<built-in function time>,0.08879249110817912,0.19790616663062066
<built-in function time>,0.08879249110817912,0.19790616663062066
<built-in function time>,0.11151880517601964,0.19790616663062066
<built-in function time>,0.11151880517601964,0.2206324806984612
<built-in function time>,0.11151880517601964,0.2206324806984612
<built-in function time>,0.1343963630497456,0.2206324806984612
<built-in function time>,0.1343963630497456,0.24351003857218714
<built-in function time>,0.1343963630497456,0.24351003857218714
<built-in function time>,0.1343963630497456,0.24351003857218714
<built-in function time>,0.1569415439665317,0.2660552194889733
<built-in function time>,0.1569415439665317,0.2660552194889733
<built-in function time>,0.18042420163750655,0.2895378771599481
<built-in function time>,0.20433569565415394,0.31344937117659544
<built-in function time>,0.20433569565415394,0.31344937117659544
<built-in function time>,0.20433569565415394,0.31344937117659544
<built-in function time>,0.20433569565415394,0.31344937117659544
<built-in function time>,0.20433569565415394,0.31344937117659544
<built-in function time>,0.20433569565415394,0.31344937117659544
<built-in function time>,0.22714120820164685,0.33625488372408846
<built-in function time>,0.22714120820164685,0.33625488372408846
<built-in function time>,0.2502533842623234,0.35936705978476496
<built-in function time>,0.2502533842623234,0.35936705978476496
<built-in function time>,0.2502533842623234,0.35936705978476496
<built-in function time>,0.27298553481698046,0.382099210339422
<built-in function time>,0.27298553481698046,0.382099210339422
<built-in function time>,0.27298553481698046,0.382099210339422
<built-in function time>,0.27298553481698046,0.382099210339422
<built-in function time>,0.27298553481698046,0.382099210339422
<built-in function time>,0.27298553481698046,0.382099210339422
<built-in function time>,0.27298553481698046,0.382099210339422
<built-in function time>,0.2960891725122929,0.4052028480347344
<built-in function time>,0.2960891725122929,0.4052028480347344
