time,odom,est
<built-in function time>,0.0,-0.09039263603663984
<built-in function time>,0.0,-0.07848413239224096
<built-in function time>,0.0,-0.06302995185747383
<built-in function time>,0.0,-0.04390209070563931
<built-in function time>,0.0,-0.03769063985304733
<built-in function time>,0.0,-0.03129021857511114
<built-in function time>,0.0,-0.018720575292079832
<built-in function time>,0.0,-0.019751460421509028
<built-in function time>,0.0,-0.012031692010781424
<built-in function time>,0.0,-0.001548360409612038
<built-in function time>,0.0,-0.003026986479083166
<built-in function time>,0.0,0.006806818039106573
<built-in function time>,0.0,0.014544269210900608
<built-in function time>,-0.02165116995573044,0.01486281007983532
<built-in function time>,-0.04295854642987252,-0.0034366373964308423
<built-in function time>,-0.04295854642987252,-0.025093127478325816
<built-in function time>,-0.04295854642987252,-0.01670570459091051
<built-in function time>,-0.04295854642987252,-0.01670570459091051
<built-in function time>,-0.07576589569449425,-0.04951305385553248
<built-in function time>,-0.08766507372260095,-0.06141223188363886
<built-in function time>,-0.08766507372260095,-0.06141223188363886
<built-in function time>,-0.08766507372260095,-0.06141223188363886
<built-in function time>,-0.08766507372260095,-0.06141223188363886
<built-in function time>,-0.08766507372260095,-0.06141223188363886
<built-in function time>,-0.08766507372260095,-0.06141223188363886
<built-in function time>,-0.08766507372260095,-0.06141223188363886
<built-in function time>,-0.08766507372260095,-0.06141223188363886
<built-in function time>,-0.08766507372260095,-0.06141223188363886
<built-in function time>,-0.0859934388101101,-0.06141223188363886
<built-in function time>,-0.0859934388101101,-0.05974059697114791
<built-in function time>,-0.0859934388101101,-0.05974059697114791
<built-in function time>,-0.0859934388101101,-0.05974059697114791
<built-in function time>,-0.0859934388101101,-0.05974059697114791
<built-in function time>,-0.0859934388101101,-0.05974059697114791
<built-in function time>,-0.0859934388101101,-0.05974059697114791
<built-in function time>,-0.08087190374732017,-0.05974059697114791
<built-in function time>,-0.08087190374732017,-0.0546190619083582
<built-in function time>,-0.08087190374732017,-0.0546190619083582
<built-in function time>,-0.08087190374732017,-0.0546190619083582
<built-in function time>,-0.08087190374732017,-0.0546190619083582
<built-in function time>,-0.08087190374732017,-0.0546190619083582
<built-in function time>,-0.07072505816817282,-0.044472216329211084
<built-in function time>,-0.07072505816817282,-0.044472216329211084
<built-in function time>,-0.07072505816817282,-0.044472216329211084
<built-in function time>,-0.07072505816817282,-0.044472216329211084
<built-in function time>,-0.07072505816817282,-0.044472216329211084
<built-in function time>,-0.07072505816817282,-0.044472216329211084
<built-in function time>,-0.07072505816817282,-0.044472216329211084
<built-in function time>,-0.07072505816817282,-0.044472216329211084
<built-in function time>,-0.07072505816817282,-0.044472216329211084
<built-in function time>,-0.030005185455083825,-0.024177792033785464
<built-in function time>,-0.030005185455083825,-0.0037523436161218757
<built-in function time>,0.012787118107080477,0.01692723874128477
<built-in function time>,0.012787118107080477,0.03903995994604246
<built-in function time>,0.012787118107080477,0.03903995994604246
<built-in function time>,0.012787118107080477,0.03903995994604246
<built-in function time>,0.035061290413141266,0.06131413225210334
<built-in function time>,0.035061290413141266,0.06131413225210334
<built-in function time>,0.05754710450768472,0.08379994634664653
<built-in function time>,0.05754710450768472,0.08379994634664653
<built-in function time>,0.05754710450768472,0.08379994634664653
<built-in function time>,0.08031274095177653,0.08379994634664653
<built-in function time>,0.10376344099640852,0.13001628283537056
<built-in function time>,0.10376344099640852,0.13001628283537056
<built-in function time>,0.10376344099640852,0.13001628283537056
<built-in function time>,0.10376344099640852,0.13001628283537056
<built-in function time>,0.10376344099640852,0.13001628283537056
<built-in function time>,0.10376344099640852,0.13001628283537056
<built-in function time>,0.10376344099640852,0.13001628283537056
<built-in function time>,0.10376344099640852,0.13001628283537056
<built-in function time>,0.10376344099640852,0.13001628283537056
<built-in function time>,0.1270577646791935,0.15331060651815495
<built-in function time>,0.1270577646791935,0.15331060651815495
<built-in function time>,0.1270577646791935,0.15331060651815495
<built-in function time>,0.1270577646791935,0.15331060651815495
<built-in function time>,0.1270577646791935,0.15331060651815495
<built-in function time>,0.1270577646791935,0.15331060651815495
<built-in function time>,0.1270577646791935,0.15331060651815495
<built-in function time>,0.15013849094510087,0.1763913327840634
<built-in function time>,0.15013849094510087,0.1763913327840634
<built-in function time>,0.173704898506403,0.19995774034536423
<built-in function time>,0.1970553512871266,0.2233081931260876
<built-in function time>,0.22112386479973797,0.2473767066386991
<built-in function time>,0.24455164924263958,0.2708044910816006
<built-in function time>,0.24455164924263958,0.2708044910816006
<built-in function time>,0.24455164924263958,0.2708044910816006
<built-in function time>,0.24455164924263958,0.2708044910816006
<built-in function time>,0.24455164924263958,0.2708044910816006
<built-in function time>,0.26836167111992837,0.29461451295888896
<built-in function time>,0.26836167111992837,0.29461451295888896
<built-in function time>,0.2917618609964849,0.3180147028354479
<built-in function time>,0.33093163922429086,0.357184481063252
<built-in function time>,0.350042613297701,0.3762954551366622
<built-in function time>,0.3896622462570669,0.41591508809602834
<built-in function time>,0.40956371501088157,0.41591508809602834
<built-in function time>,0.40956371501088157,0.43581655684984344
<built-in function time>,0.40956371501088157,0.43581655684984344
<built-in function time>,0.4373732234537603,0.46362606529272415
<built-in function time>,0.4560033638775349,0.46362606529272415
<built-in function time>,0.49155517771840096,0.48225620571649613
<built-in function time>,0.49155517771840096,0.5178080195573639
<built-in function time>,0.49155517771840096,0.5178080195573639
<built-in function time>,0.5320535941421987,0.5583064359811626
<built-in function time>,0.5718634308874609,0.5981162727264253
<built-in function time>,0.6366502036154269,0.6256026465085821
<built-in function time>,0.6366502036154269,0.6629030454543878
<built-in function time>,0.6729242701828482,0.6991771120218109
<built-in function time>,0.7420910342037679,0.7340947622445905
<built-in function time>,0.7420910342037679,0.7683438760427321
<built-in function time>,0.807832684069872,0.8015126961854747
<built-in function time>,0.807832684069872,0.8340855259088363
<built-in function time>,0.8397611869871617,0.8660140288261267
<built-in function time>,0.8981630070507529,0.924415848889711
<built-in function time>,0.8981630070507529,0.924415848889711
<built-in function time>,0.9249529393017295,0.9512057811406882
<built-in function time>,0.9499350912868978,0.9761879331258576
<built-in function time>,0.9738595457375052,1.0001123875764704
<built-in function time>,0.9959082014858727,1.0221610433248363
<built-in function time>,0.9959082014858727,1.0221610433248363
<built-in function time>,0.9959082014858727,1.0221610433248363
<built-in function time>,0.9959082014858727,1.0221610433248363
<built-in function time>,0.9959082014858727,1.0221610433248363
<built-in function time>,1.0158027620613579,1.0420556039003168
<built-in function time>,1.0158027620613579,1.0420556039003168
<built-in function time>,1.0158027620613579,1.0420556039003168
<built-in function time>,1.0158027620613579,1.0420556039003168
<built-in function time>,1.0158027620613579,1.0420556039003168
<built-in function time>,1.0158027620613579,1.0420556039003168
<built-in function time>,1.0158027620613579,1.0420556039003168
<built-in function time>,1.0321373219788081,1.0583901638177686
<built-in function time>,1.0321373219788081,1.0583901638177686
<built-in function time>,1.049100477248431,1.0753533190873903
<built-in function time>,1.0664606757462032,1.0927135175851668
<built-in function time>,1.0664606757462032,1.0927135175851668
<built-in function time>,1.103698502331973,1.129951344170934
<built-in function time>,1.103698502331973,1.129951344170934
<built-in function time>,1.103698502331973,1.129951344170934
<built-in function time>,1.1239360542595396,1.1501888960985054
<built-in function time>,1.1239360542595396,1.1501888960985054
<built-in function time>,1.1239360542595396,1.1501888960985054
<built-in function time>,1.1239360542595396,1.1501888960985054
<built-in function time>,1.1239360542595396,1.1501888960985054
<built-in function time>,1.1239360542595396,1.1501888960985054
<built-in function time>,1.1652849490940578,1.1915377909330176
<built-in function time>,1.1868204803764828,1.2130733222154486
<built-in function time>,1.1868204803764828,1.2130733222154486
<built-in function time>,1.1868204803764828,1.2130733222154486
<built-in function time>,1.231060721427203,1.2351934427408076
<built-in function time>,1.231060721427203,1.2573135632661658
<built-in function time>,1.2541529829800135,1.280405824818979
<built-in function time>,1.2541529829800135,1.280405824818979
<built-in function time>,1.278017963916064,1.3042708057550316
<built-in function time>,1.278017963916064,1.3042708057550316
<built-in function time>,1.278017963916064,1.3042708057550316
<built-in function time>,1.278017963916064,1.3042708057550316
<built-in function time>,1.3266278274357324,1.3528806692746949
<built-in function time>,1.3510904987156398,1.3773433405546027
<built-in function time>,1.1940108660361504,1.220263707875114
<built-in function time>,1.0369312333566605,1.0631840751956274
<built-in function time>,0.879851600677171,0.9061044425161319
<built-in function time>,0.8227719679976814,0.8490248098366432
<built-in function time>,0.9798516006771707,1.0061044425161274
<built-in function time>,0.9798516006771707,1.0061044425161274
<built-in function time>,0.9798516006771707,1.0061044425161274
<built-in function time>,0.9798516006771707,0.8490248098366432
<built-in function time>,0.9798516006771707,1.0061044425161274
<built-in function time>,0.9798516006771707,1.1631840751956244
<built-in function time>,0.9798516006771707,1.0061044425161274
<built-in function time>,0.9798516006771707,1.0061044425161274
<built-in function time>,0.9798516006771707,1.0061044425161274
<built-in function time>,0.9798516006771707,1.0061044425161274
<built-in function time>,0.9798516006771707,1.0061044425161274
<built-in function time>,0.9798516006771707,1.0061044425161274
<built-in function time>,1.0198516006771707,1.0061044425161274
<built-in function time>,1.0198516006771707,1.0461044425161368
<built-in function time>,1.1769312333566604,1.2031840751956222
<built-in function time>,1.1769312333566604,1.2031840751956222
<built-in function time>,1.1769312333566604,1.2031840751956222
<built-in function time>,1.1769312333566604,1.2031840751956222
<built-in function time>,1.1769312333566604,1.2031840751956222
<built-in function time>,1.33401086603615,1.3602637078751076
<built-in function time>,1.33401086603615,1.3602637078751076
<built-in function time>,1.1769312333566604,1.2031840751956222
<built-in function time>,1.0869312333566603,1.1131840751956195
<built-in function time>,1.24401086603615,1.2702637078751078
<built-in function time>,1.24401086603615,1.2702637078751078
<built-in function time>,1.4010904987156396,1.427343340554608
<built-in function time>,1.5581701313951295,1.5844229732340935
<built-in function time>,1.5823907732465545,1.6086436150855161
<built-in function time>,1.60665025944498,1.632903101283943
<built-in function time>,1.6308364098766128,1.657089251715569
<built-in function time>,1.6308364098766128,1.657089251715569
<built-in function time>,1.654959849069385,1.681212690908349
<built-in function time>,1.6559386276700774,1.6821914695090427
<built-in function time>,1.6321069907644072,1.6583598326033668
<built-in function time>,1.6321069907644072,1.6583598326033668
<built-in function time>,1.6321069907644072,1.6583598326033668
<built-in function time>,1.6321069907644072,1.6583598326033668
<built-in function time>,1.6321069907644072,1.6583598326033668
