time,odom,est
<built-in function time>,0.0,0.06274043548605829
<built-in function time>,0.0,0.07600175866847853
<built-in function time>,0.0,0.08287783542426613
<built-in function time>,0.0,0.07926768558707198
<built-in function time>,0.0,0.08361819273508747
<built-in function time>,0.00746015191078186,0.07596008239358867
<built-in function time>,0.00746015191078186,0.07039068515702072
<built-in function time>,0.00746015191078186,0.0532996270602467
<built-in function time>,0.00746015191078186,0.04272852898031964
<built-in function time>,-0.018987761139869695,-0.015107378856840463
<built-in function time>,-0.04025241181254389,-0.03763777059128799
<built-in function time>,-0.05825397208333017,-0.03728615896721973
<built-in function time>,-0.07331645503640176,-0.05669416573427917
<built-in function time>,-0.07331645503640176,-0.0692953673188731
<built-in function time>,-0.08555082395672803,-0.0917264733371783
<built-in function time>,-0.08555082395672803,-0.0931329198334513
<built-in function time>,-0.08555082395672803,-0.0931329198334513
<built-in function time>,-0.08555082395672803,-0.0931329198334513
<built-in function time>,-0.08555082395672803,-0.0931329198334513
<built-in function time>,-0.08555082395672803,-0.0931329198334513
<built-in function time>,-0.08555082395672803,-0.0931329198334513
<built-in function time>,-0.08555082395672803,-0.0931329198334513
<built-in function time>,-0.08555082395672803,-0.0931329198334513
<built-in function time>,-0.08916890814900401,-0.0931329198334513
<built-in function time>,-0.08916890814900401,-0.09675100402572777
<built-in function time>,-0.08916890814900401,-0.09675100402572777
<built-in function time>,-0.08205823019146921,-0.09675100402572777
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.08205823019146921,-0.08964032606819254
<built-in function time>,-0.059182024747133265,-0.07820222334602499
<built-in function time>,-0.04465724900364877,-0.06676412062385675
<built-in function time>,-0.029162926226854347,-0.05223934488037219
<built-in function time>,-0.012435217648744595,-0.020017313525468317
<built-in function time>,0.005307440012693397,-0.0022746558640302102
<built-in function time>,0.06184507295489311,0.034484118654936495
<built-in function time>,0.06184507295489311,0.054262977078169225
<built-in function time>,0.06184507295489311,0.054262977078169225
<built-in function time>,0.06184507295489311,0.054262977078169225
<built-in function time>,0.06184507295489311,0.054262977078169225
<built-in function time>,0.06184507295489311,0.054262977078169225
<built-in function time>,0.06184507295489311,0.054262977078169225
<built-in function time>,0.06184507295489311,0.054262977078169225
<built-in function time>,0.06184507295489311,0.054262977078169225
<built-in function time>,0.06184507295489311,0.054262977078169225
<built-in function time>,0.06184507295489311,0.054262977078169225
<built-in function time>,0.06184507295489311,0.054262977078169225
<built-in function time>,0.06184507295489311,0.054262977078169225
<built-in function time>,0.06184507295489311,0.054262977078169225
