time,odom-x,odom-y,est-x,est-y
12.600000000,0.0,0.0,-0.8977882848502556,-0.18899785672014957
12.800000000,0.0,0.0,-0.5444968721821191,-0.3138109999708707
12.900000000,0.0,0.0,-0.3254518801630937,-0.256134504461933
13.100000000,0.0,0.0,-0.24049609759766,-0.21017948874001746
13.200000000,0.0,0.0,-0.15243286919914567,-0.22496856513968666
13.500000000,0.0,0.0,-0.060654766390008774,-0.12142806183543087
13.800000000,0.0,0.0,0.0032224340851492173,-0.08253294545442635
14.100000000,0.0,0.0,-0.08118146105825019,-0.11594192813115356
15.900000000,0.0,0.0,-0.01803898237240631,-0.07726511724264817
16.200000000,0.0,0.0,-0.09322297904590116,-0.12250716922907223
17.0,0.0,0.0,-0.035947729091446945,-0.07342970185071351
17.300000000,0.0,0.0,0.052653639732909596,-0.0006947861682569112
18.0,0.0,0.0,-0.003473554207566565,-0.05245226998539465
18.600000000,0.0,0.0,-0.0848861344513594,-0.08923332377480975
18.900000000,0.0,0.0,-0.01143273581592652,-0.12027185026169462
19.500000000,0.0,0.0,-0.08267738116660439,-0.16447504825980985
19.600000000,0.0,0.0,-0.03849955718781217,-0.10074641220021263
20.200000000,0.0,0.0,0.03345322487477986,-0.034996866143764294
20.800000000,0.2,0.0,0.14331296459280551,-0.07562994740426099
20.900000000,0.2,0.0,0.2570124943086185,-0.08748812483431756
21.200000000,0.39996521441668725,-0.003043312176641165,0.35519308298952623,-0.11373095269296662
21.600000000,0.39996521441668725,-0.003043312176641165,0.40433910801589334,-0.06192194268697193
21.800000000,0.49985493932612285,-0.007738294340322532,0.4715497927974788,0.006470657637473565
21.900000000,0.49985493932612285,-0.007738294340322532,0.5805332808422072,0.019701225773353315
22.0,0.5996441159013123,-0.014228305006389242,0.6607835837679303,0.04027750557362886
22.100000000,0.5996441159013123,-0.014228305006389242,0.7927951364379808,0.021384991302141998
22.600000000,0.6993269626009629,-0.02218632447444494,0.6928737923409116,-0.011249108220299675
22.800000000,0.6993269626009629,-0.02218632447444494,0.7934553988881952,0.004731491245951958
24.0,0.7989082124277411,-0.03132824347084825,0.8465549840420366,-0.054420869232453484
24.500000000,0.8984894622545193,-0.040470162467251554,0.8623119329484012,-0.18291874389505125
25.0,0.9980707120812975,-0.04961208146365486,0.9633697439895812,-0.107383549888878
25.300000000,0.9980707120812975,-0.04961208146365486,0.928248051891309,-0.17538217405270196
25.500000000,0.9980707120812975,-0.04961208146365486,0.8760690760449563,-0.22812881782328276
25.700000000,1.0976519619080756,-0.058754000460058166,0.9664516700111676,-0.2783213120974253
26.0,1.0976519619080756,-0.058754000460058166,0.9849455962857796,-0.178015866959095
26.700000000,1.0976519619080756,-0.058754000460058166,1.1043256596932096,-0.10306744789054356
26.800000000,1.0976519619080756,-0.058754000460058166,1.1677320254498476,-0.0299550055751876
27.200000000,1.0976519619080756,-0.058754000460058166,1.134058325482595,-0.1108626028127837
28.100000000,1.0976519619080756,-0.058754000460058166,1.172530695309181,-0.03565699236690101
29.800000000,1.0976519619080756,-0.058754000460058166,1.125226892317304,-0.10048086618217411
31.500000000,1.0976519619080756,-0.058754000460058166,1.1840083347712849,-0.03252700705241196
31.900000000,1.0976519619080756,-0.058754000460058166,1.1098047544272305,-0.09586649881665821
33.200000000,1.0976519619080756,-0.058754000460058166,1.038772634936393,-0.1418542641925118
33.300000000,1.0976519619080756,-0.058754000460058166,0.9692599788990037,-0.18578392430868007
34.500000000,1.0976519619080756,-0.058754000460058166,1.0975208291596594,-0.16582983942475416
35.200000000,1.0976519619080756,-0.058754000460058166,1.1690424870833276,-0.05646572688558571
35.500000000,1.0976519619080756,-0.058754000460058166,1.1041090696640374,-0.10907380668239774
36.0,1.0976519619080756,-0.058754000460058166,0.980079517041414,-0.17747110344775763
36.500000000,1.0976519619080756,-0.058754000460058166,1.0577036525937054,-0.11937981917597185
37.100000000,1.0976519619080756,-0.058754000460058166,1.1388981497473338,-0.08541100841372362
38.300000000,1.0976519619080756,-0.058754000460058166,1.0533273488549568,-0.14465781352568818
38.600000000,1.0976519619080756,-0.058754000460058166,1.0992057422595245,-0.07690694731676295
39.600000000,1.0976519619080756,-0.058754000460058166,1.1897338760888694,-0.10620693416009352
39.800000000,1.0976519619080756,-0.058754000460058166,1.0017186900139876,-0.1541875242080799
40.500000000,1.0976519619080756,-0.058754000460058166,1.0700582909496994,-0.11069998697728067
41.0,1.0976519619080756,-0.058754000460058166,1.1341080802834043,-0.06852884204304921
42.500000000,1.0976519619080756,-0.058754000460058166,1.0255584725460025,-0.10580664633223691
42.700000000,1.0976519619080756,-0.058754000460058166,0.9785472273671942,-0.1710532975968615
43.700000000,1.0976519619080756,-0.058754000460058166,1.0885805746791348,-0.12734717304367926
44.100000000,1.0976519619080756,-0.058754000460058166,0.9994681097462923,-0.15715878981209386
44.300000000,1.2968357146280498,-0.07680366541404948,1.153102960418046,-0.1935126561378695
44.400000000,1.2968357146280498,-0.07680366541404948,1.2720881064622525,-0.18844307166440544
44.700000000,1.3964368658950796,-0.08572614636288109,1.3625985872880193,-0.15328597558826118
44.900000000,1.5957839848278719,-0.10185914115838868,1.475275423419827,-0.25292108370906696
45.100000000,1.6954846799137533,-0.10959033766294679,1.7073813525587802,-0.21649148266918594
45.900000000,1.6954846799137533,-0.10959033766294679,1.7754566139076395,-0.15560294265950247
46.400000000,1.6954846799137533,-0.10959033766294679,1.725632727906028,-0.21309728111437032
46.700000000,1.79526672802148,-0.11618904021930537,1.7891965217084653,-0.16956255429265532
47.0,1.79526672802148,-0.11618904021930537,1.887680091580009,-0.13392327403963833
47.400000000,1.79526672802148,-0.11618904021930537,1.9568466394065496,-0.09207354815981006
48.300000000,1.79526672802148,-0.11618904021930537,1.8657585522432854,-0.12326076882020764
49.0,1.79526672802148,-0.11618904021930537,1.9517182567607847,-0.0885959065110491
49.600000000,1.79526672802148,-0.11618904021930537,1.8229810609356605,-0.19460538169540698
50.0,1.79526672802148,-0.11618904021930537,1.9483524657338727,-0.15760287017416097
50.400000000,1.79526672802148,-0.11618904021930537,1.868167845150296,-0.09346421625618895
52.100000000,1.79526672802148,-0.11618904021930537,1.9654277674849396,-0.11381260133535065
52.400000000,1.8950487761292067,-0.12278774277566396,1.8744134512211907,-0.1983911351223142
52.500000000,1.8950487761292067,-0.12278774277566396,2.029529521668504,-0.17076575216953316
52.600000000,1.8950487761292067,-0.12278774277566396,1.9413991575381822,-0.23855954755016207
